indicator_id,region_id,date,value
RSSA,73153,2017-05-31,1493.0
RSSA,73153,2017-04-30,1491.0
RSSA,73153,2017-03-31,1488.0
RSSA,73153,2017-02-28,1485.0
RSSA,73153,2017-01-31,1482.0
RSSA,73153,2016-12-31,1478.0
RSSA,73153,2016-11-30,1474.0
RSSA,73153,2016-10-31,1469.0
RSSA,73153,2016-09-30,1464.0
RSSA,73153,2016-08-31,1458.0
RSSA,73153,2016-07-31,1452.0
RSSA,73153,2016-06-30,1445.0
RSSA,73153,2016-05-31,1439.0
RSSA,73153,2016-04-30,1432.0
RSSA,73153,2016-03-31,1426.0
RSSA,73153,2016-02-29,1420.0
RSSA,73153,2016-01-31,1413.0
RSSA,73153,2015-12-31,1408.0
RSSA,73153,2015-11-30,1402.0
RSSA,73153,2015-10-31,1397.0
RSSA,73153,2015-09-30,1392.0
RSSA,73153,2015-08-31,1387.0
RSSA,73153,2015-07-31,1383.0
RSSA,73153,2015-06-30,1379.0
RSSA,73153,2015-05-31,1376.0
RSSA,73153,2015-04-30,1373.0
RSSA,73153,2015-03-31,1369.0
RSSA,73153,2015-02-28,1366.0
RSSA,73153,2015-01-31,1363.0
RSSA,73153,2014-12-31,1359.0
RSSA,73153,2014-11-30,1355.0
RSSA,73153,2014-10-31,1352.0
RSSA,73153,2014-09-30,1348.0
RSSA,73153,2014-08-31,1344.0
RSSA,73153,2014-07-31,1341.0
RSSA,73153,2014-06-30,1337.0
RSSA,73153,2014-05-31,1332.0
RSSA,73153,2014-04-30,1328.0
RSSA,73153,2014-03-31,1324.0
RSSA,73153,2014-02-28,1320.0
RSSA,73153,2014-01-31,1316.0
RSSA,70127,2020-12-31,1034.0
RSSA,70127,2020-11-30,1024.0
RSSA,70127,2020-10-31,1014.0
RSSA,70127,2020-09-30,1005.0
RSSA,70127,2020-08-31,1006.0
RSSA,70127,2020-07-31,1018.0
