indicator_id,region_id,date,value
ZSFH,70113,2022-03-31,268635.0
ZSFH,70113,2022-02-28,265261.0
ZSFH,70113,2022-01-31,257911.0
ZSFH,70113,2021-12-31,252081.0
ZSFH,70113,2021-11-30,246328.0
ZSFH,70113,2021-10-31,243839.0
ZSFH,70113,2021-09-30,240750.0
ZSFH,70113,2021-08-31,236973.0
ZSFH,70113,2021-07-31,223098.0
ZSFH,70113,2021-06-30,220859.0
ZSFH,70113,2021-05-31,219038.0
ZSFH,70113,2021-04-30,216329.0
ZSFH,70113,2021-03-31,214831.0
ZSFH,70113,2021-02-28,211022.0
ZSFH,70113,2021-01-31,206691.0
ZSFH,70113,2020-12-31,204803.0
ZSFH,70113,2020-11-30,204031.0
ZSFH,70113,2020-10-31,203248.0
ZSFH,70113,2020-09-30,203442.0
ZSFH,70113,2020-08-31,186168.0
ZSFH,70113,2020-07-31,180680.0
ZSFH,70113,2020-06-30,205026.0
ZSFH,70113,2020-05-31,212677.0
ZSFH,70113,2020-04-30,212484.0
ZSFH,70113,2020-03-31,211964.0
ZSFH,70113,2020-02-29,211343.0
ZSFH,70113,2020-01-31,211032.0
ZSFH,70113,2019-12-31,210835.0
ZSFH,70113,2019-11-30,210927.0
ZSFH,70113,2019-10-31,210618.0
ZSFH,70113,2019-09-30,209996.0
ZSFH,70113,2019-08-31,208954.0
ZSFH,70113,2019-07-31,207660.0
ZSFH,70113,2019-06-30,206338.0
ZSFH,70113,2019-05-31,206042.0
ZSFH,70113,2019-04-30,205806.0
ZSFH,70113,2019-03-31,205299.0
ZSFH,70113,2019-02-28,204712.0
ZSFH,70113,2019-01-31,203794.0
ZSFH,70113,2018-12-31,202966.0
ZSFH,70113,2018-11-30,201762.0
ZSFH,70113,2018-10-31,200965.0
ZSFH,70113,2018-09-30,200234.0
ZSFH,70113,2018-08-31,199988.0
ZSFH,70113,2018-07-31,199910.0
ZSFH,70113,2018-06-30,199620.0
ZSFH,70113,2018-05-31,198298.0
ZSFH,70113,2018-04-30,197048.0
ZSFH,70113,2018-03-31,196127.0
ZSFH,70113,2018-02-28,195727.0
ZSFH,70113,2018-01-31,195313.0
ZSFH,70113,2017-12-31,194300.0
ZSFH,70113,2017-11-30,193123.0
ZSFH,70113,2017-10-31,192035.0
ZSFH,70113,2017-09-30,191633.0
ZSFH,70113,2017-08-31,191329.0
