city,date,single_fam_val,bottom_tier,avg_HPI_2000,HPI,annual_change
New Orleans,10/1/2005,145113.6667,NA,139.5841176,250.7935294,7.767647059
New Orleans,11/1/2005,146412.25,NA,139.5841176,250.7935294,7.767647059
New Orleans,12/1/2005,147724.0833,NA,139.5841176,250.7935294,7.767647059
New Orleans,1/1/2006,148876.5833,NA,149.8723529,269.8476471,7.332941176
New Orleans,2/1/2006,150109.5,NA,149.8723529,269.8476471,7.332941176
New Orleans,3/1/2006,151277.8333,NA,149.8723529,269.8476471,7.332941176
New Orleans,4/1/2006,152490.0833,NA,149.8723529,269.8476471,7.332941176
New Orleans,5/1/2006,153933.0833,NA,149.8723529,269.8476471,7.332941176
New Orleans,6/1/2006,155607.9167,NA,149.8723529,269.8476471,7.332941176
New Orleans,7/1/2006,157383.3333,NA,149.8723529,269.8476471,7.332941176
New Orleans,8/1/2006,158652.6667,NA,149.8723529,269.8476471,7.332941176
New Orleans,9/1/2006,159656.0833,NA,149.8723529,269.8476471,7.332941176
New Orleans,10/1/2006,160425.5,NA,149.8723529,269.8476471,7.332941176
New Orleans,11/1/2006,161760.9167,NA,149.8723529,269.8476471,7.332941176
New Orleans,12/1/2006,162894,NA,149.8723529,269.8476471,7.332941176
New Orleans,1/1/2007,162343.5385,NA,155.2170588,279.3505882,3.939411765
New Orleans,2/1/2007,162807,NA,155.2170588,279.3505882,3.939411765
New Orleans,3/1/2007,163654.1538,NA,155.2170588,279.3505882,3.939411765
New Orleans,4/1/2007,164482.6923,NA,155.2170588,279.3505882,3.939411765
New Orleans,5/1/2007,165273.7692,NA,155.2170588,279.3505882,3.939411765
New Orleans,6/1/2007,165822.9231,NA,155.2170588,279.3505882,3.939411765
New Orleans,7/1/2007,166397.7692,NA,155.2170588,279.3505882,3.939411765
New Orleans,8/1/2007,167493.7692,NA,155.2170588,279.3505882,3.939411765
New Orleans,9/1/2007,168665.0769,NA,155.2170588,279.3505882,3.939411765
New Orleans,10/1/2007,169612.3846,NA,155.2170588,279.3505882,3.939411765
New Orleans,11/1/2007,169983.9231,NA,155.2170588,279.3505882,3.939411765
New Orleans,12/1/2007,170239.9231,NA,155.2170588,279.3505882,3.939411765
New Orleans,1/1/2008,170462.6154,NA,153.3464706,275.7647059,-1.043529412
New Orleans,2/1/2008,171120.3077,NA,153.3464706,275.7647059,-1.043529412
New Orleans,3/1/2008,171431.6923,NA,153.3464706,275.7647059,-1.043529412
New Orleans,4/1/2008,171858.4615,NA,153.3464706,275.7647059,-1.043529412
New Orleans,5/1/2008,171983.3846,NA,153.3464706,275.7647059,-1.043529412
New Orleans,6/1/2008,172332.2308,NA,153.3464706,275.7647059,-1.043529412
New Orleans,7/1/2008,172363.1538,NA,153.3464706,275.7647059,-1.043529412
New Orleans,8/1/2008,171947.4615,NA,153.3464706,275.7647059,-1.043529412
New Orleans,9/1/2008,171215.3846,NA,153.3464706,275.7647059,-1.043529412
New Orleans,10/1/2008,170659.6923,NA,153.3464706,275.7647059,-1.043529412
New Orleans,11/1/2008,170409.2308,NA,153.3464706,275.7647059,-1.043529412
New Orleans,12/1/2008,170139,NA,153.3464706,275.7647059,-1.043529412
New Orleans,1/1/2009,169562.4615,NA,152.7829412,274.4076471,-0.405294118
New Orleans,2/1/2009,168684.6923,NA,152.7829412,274.4076471,-0.405294118
New Orleans,3/1/2009,167931.3077,NA,152.7829412,274.4076471,-0.405294118
New Orleans,4/1/2009,167119.1538,NA,152.7829412,274.4076471,-0.405294118
New Orleans,5/1/2009,166299.6154,NA,152.7829412,274.4076471,-0.405294118
New Orleans,6/1/2009,165055.3077,NA,152.7829412,274.4076471,-0.405294118
New Orleans,7/1/2009,163843,NA,152.7829412,274.4076471,-0.405294118
New Orleans,8/1/2009,162606.6923,NA,152.7829412,274.4076471,-0.405294118
New Orleans,9/1/2009,161554.0769,NA,152.7829412,274.4076471,-0.405294118
New Orleans,10/1/2009,160602.1538,NA,152.7829412,274.4076471,-0.405294118
New Orleans,11/1/2009,159652.3846,NA,152.7829412,274.4076471,-0.405294118
New Orleans,12/1/2009,159067.3077,NA,152.7829412,274.4076471,-0.405294118
New Orleans,1/1/2010,158888.6923,NA,148.9264706,267.6152941,-2.611764706
New Orleans,2/1/2010,158602.2308,NA,148.9264706,267.6152941,-2.611764706
New Orleans,3/1/2010,158097.3846,NA,148.9264706,267.6152941,-2.611764706
New Orleans,4/1/2010,157114.7692,NA,148.9264706,267.6152941,-2.611764706
New Orleans,5/1/2010,156651.5385,NA,148.9264706,267.6152941,-2.611764706
New Orleans,6/1/2010,156514.0769,NA,148.9264706,267.6152941,-2.611764706
New Orleans,7/1/2010,156323.3846,NA,148.9264706,267.6152941,-2.611764706
New Orleans,8/1/2010,155950.6923,NA,148.9264706,267.6152941,-2.611764706
New Orleans,9/1/2010,155361.0769,NA,148.9264706,267.6152941,-2.611764706
New Orleans,10/1/2010,154719.1538,NA,148.9264706,267.6152941,-2.611764706
New Orleans,11/1/2010,154075.0769,NA,148.9264706,267.6152941,-2.611764706
New Orleans,12/1/2010,153226.2308,NA,148.9264706,267.6152941,-2.611764706
New Orleans,1/1/2011,152537.7692,NA,149.76,269.3105882,0.425882353
New Orleans,2/1/2011,151952.5385,NA,149.76,269.3105882,0.425882353
New Orleans,3/1/2011,151407.6923,NA,149.76,269.3105882,0.425882353
New Orleans,4/1/2011,150880.4615,NA,149.76,269.3105882,0.425882353
New Orleans,5/1/2011,150050.9231,NA,149.76,269.3105882,0.425882353
New Orleans,6/1/2011,149117,NA,149.76,269.3105882,0.425882353
New Orleans,7/1/2011,148470.5385,NA,149.76,269.3105882,0.425882353
New Orleans,8/1/2011,147997.3077,NA,149.76,269.3105882,0.425882353
New Orleans,9/1/2011,147775.0769,NA,149.76,269.3105882,0.425882353
New Orleans,10/1/2011,146449.5714,NA,149.76,269.3105882,0.425882353
New Orleans,11/1/2011,145807,NA,149.76,269.3105882,0.425882353
New Orleans,12/1/2011,145061,NA,149.76,269.3105882,0.425882353
New Orleans,1/1/2012,143860.1429,NA,151.0817647,271.9011765,0.474117647
New Orleans,2/1/2012,143036.0714,NA,151.0817647,271.9011765,0.474117647
New Orleans,3/1/2012,142531.7857,NA,151.0817647,271.9011765,0.474117647
New Orleans,4/1/2012,142549.2143,NA,151.0817647,271.9011765,0.474117647
New Orleans,5/1/2012,142497.1429,NA,151.0817647,271.9011765,0.474117647
New Orleans,6/1/2012,142494.9286,NA,151.0817647,271.9011765,0.474117647
New Orleans,7/1/2012,142342.7857,NA,151.0817647,271.9011765,0.474117647
New Orleans,8/1/2012,142258.3571,NA,151.0817647,271.9011765,0.474117647
New Orleans,9/1/2012,141938.6429,NA,151.0817647,271.9011765,0.474117647
New Orleans,10/1/2012,141755.1429,NA,151.0817647,271.9011765,0.474117647
New Orleans,11/1/2012,141788.8571,NA,151.0817647,271.9011765,0.474117647
New Orleans,12/1/2012,141941.2143,NA,151.0817647,271.9011765,0.474117647
New Orleans,1/1/2013,142252.2143,NA,159.7711765,287.7935294,5.534117647
New Orleans,2/1/2013,142357.4286,NA,159.7711765,287.7935294,5.534117647
New Orleans,3/1/2013,142440.9286,NA,159.7711765,287.7935294,5.534117647
New Orleans,4/1/2013,142268.9286,NA,159.7711765,287.7935294,5.534117647
New Orleans,5/1/2013,142307.6429,NA,159.7711765,287.7935294,5.534117647
New Orleans,6/1/2013,142289,NA,159.7711765,287.7935294,5.534117647
New Orleans,7/1/2013,142267.3571,NA,159.7711765,287.7935294,5.534117647
New Orleans,8/1/2013,142213.4286,NA,159.7711765,287.7935294,5.534117647
New Orleans,9/1/2013,142375.2857,NA,159.7711765,287.7935294,5.534117647
New Orleans,10/1/2013,142648.6429,NA,159.7711765,287.7935294,5.534117647
New Orleans,11/1/2013,142801.7857,NA,159.7711765,287.7935294,5.534117647
New Orleans,12/1/2013,142998.9286,NA,159.7711765,287.7935294,5.534117647
New Orleans,1/1/2014,143221.6429,NA,169.8088235,305.1152941,5.481764706
New Orleans,2/1/2014,143254.4286,NA,169.8088235,305.1152941,5.481764706
New Orleans,3/1/2014,143133.7857,NA,169.8088235,305.1152941,5.481764706
New Orleans,4/1/2014,143092.2857,NA,169.8088235,305.1152941,5.481764706
New Orleans,5/1/2014,143088.9286,NA,169.8088235,305.1152941,5.481764706
New Orleans,6/1/2014,143219.1429,NA,169.8088235,305.1152941,5.481764706
New Orleans,7/1/2014,143524.2143,NA,169.8088235,305.1152941,5.481764706
New Orleans,8/1/2014,143864.7143,NA,169.8088235,305.1152941,5.481764706
New Orleans,9/1/2014,144226.7143,NA,169.8088235,305.1152941,5.481764706
New Orleans,10/1/2014,144448.7143,NA,169.8088235,305.1152941,5.481764706
New Orleans,11/1/2014,144953.2857,NA,169.8088235,305.1152941,5.481764706
New Orleans,12/1/2014,145500.9286,NA,169.8088235,305.1152941,5.481764706
New Orleans,1/1/2015,146091.2857,NA,180.1111765,324.5958824,5.584117647
New Orleans,2/1/2015,146961.7857,NA,180.1111765,324.5958824,5.584117647
New Orleans,3/1/2015,147783,NA,180.1111765,324.5958824,5.584117647
New Orleans,4/1/2015,148569.5714,NA,180.1111765,324.5958824,5.584117647
New Orleans,5/1/2015,149164.2857,NA,180.1111765,324.5958824,5.584117647
New Orleans,6/1/2015,149737.8571,NA,180.1111765,324.5958824,5.584117647
New Orleans,7/1/2015,150469.9286,NA,180.1111765,324.5958824,5.584117647
New Orleans,8/1/2015,151143.9286,NA,180.1111765,324.5958824,5.584117647
New Orleans,9/1/2015,151816.7857,NA,180.1111765,324.5958824,5.584117647
New Orleans,10/1/2015,152390.2857,NA,180.1111765,324.5958824,5.584117647
New Orleans,11/1/2015,152791.9286,NA,180.1111765,324.5958824,5.584117647
New Orleans,12/1/2015,153230.2143,NA,180.1111765,324.5958824,5.584117647
New Orleans,1/1/2016,153564.2143,NA,189.3923529,341.57,4.520588235
New Orleans,2/1/2016,153879,NA,189.3923529,341.57,4.520588235
New Orleans,3/1/2016,154221.7857,NA,189.3923529,341.57,4.520588235
New Orleans,4/1/2016,154657.9286,NA,189.3923529,341.57,4.520588235
New Orleans,5/1/2016,155255.8571,NA,189.3923529,341.57,4.520588235
New Orleans,6/1/2016,155859.8571,NA,189.3923529,341.57,4.520588235
New Orleans,7/1/2016,156200.9286,NA,189.3923529,341.57,4.520588235
New Orleans,8/1/2016,156666.2143,NA,189.3923529,341.57,4.520588235
New Orleans,9/1/2016,157174.2857,NA,189.3923529,341.57,4.520588235
New Orleans,10/1/2016,157824.7857,NA,189.3923529,341.57,4.520588235
New Orleans,11/1/2016,158464.5,NA,189.3923529,341.57,4.520588235
New Orleans,12/1/2016,158910.7857,NA,189.3923529,341.57,4.520588235
New Orleans,1/1/2017,159403.6429,NA,197.5170588,355.6847059,4.550588235
New Orleans,2/1/2017,160011.5,NA,197.5170588,355.6847059,4.550588235
New Orleans,3/1/2017,160834.2857,NA,197.5170588,355.6847059,4.550588235
New Orleans,4/1/2017,161600.4286,NA,197.5170588,355.6847059,4.550588235
New Orleans,5/1/2017,162018,NA,197.5170588,355.6847059,4.550588235
New Orleans,6/1/2017,162393.5,NA,197.5170588,355.6847059,4.550588235
New Orleans,7/1/2017,162809.7857,NA,197.5170588,355.6847059,4.550588235
New Orleans,8/1/2017,163302.6429,NA,197.5170588,355.6847059,4.550588235
New Orleans,9/1/2017,163781,NA,197.5170588,355.6847059,4.550588235
New Orleans,10/1/2017,164300.3571,NA,197.5170588,355.6847059,4.550588235
New Orleans,11/1/2017,164797.4286,NA,197.5170588,355.6847059,4.550588235
New Orleans,12/1/2017,165348.2143,NA,197.5170588,355.6847059,4.550588235
New Orleans,1/1/2018,166155.2143,NA,201.1464706,362.3847059,1.888235294
New Orleans,2/1/2018,166823.9286,NA,201.1464706,362.3847059,1.888235294
New Orleans,3/1/2018,167422.7143,NA,201.1464706,362.3847059,1.888235294
New Orleans,4/1/2018,167880.6429,NA,201.1464706,362.3847059,1.888235294
New Orleans,5/1/2018,168727.6429,NA,201.1464706,362.3847059,1.888235294
New Orleans,6/1/2018,169572.6429,NA,201.1464706,362.3847059,1.888235294
New Orleans,7/1/2018,170288.0714,NA,201.1464706,362.3847059,1.888235294
New Orleans,8/1/2018,170765.7857,NA,201.1464706,362.3847059,1.888235294
New Orleans,9/1/2018,171200.5714,NA,201.1464706,362.3847059,1.888235294
New Orleans,10/1/2018,171694.4286,NA,201.1464706,362.3847059,1.888235294
New Orleans,11/1/2018,172233.8571,NA,201.1464706,362.3847059,1.888235294
New Orleans,12/1/2018,172868.3571,NA,201.1464706,362.3847059,1.888235294
New Orleans,1/1/2019,173425.4286,NA,208.9605882,376.1841176,4.270588235
New Orleans,2/1/2019,174043.1429,NA,208.9605882,376.1841176,4.270588235
New Orleans,3/1/2019,174571.8571,NA,208.9605882,376.1841176,4.270588235
New Orleans,4/1/2019,175246.6429,NA,208.9605882,376.1841176,4.270588235
New Orleans,5/1/2019,175690.8571,NA,208.9605882,376.1841176,4.270588235
New Orleans,6/1/2019,176107.5714,NA,208.9605882,376.1841176,4.270588235
New Orleans,7/1/2019,176407.5714,NA,208.9605882,376.1841176,4.270588235
New Orleans,8/1/2019,176874.7143,NA,208.9605882,376.1841176,4.270588235
New Orleans,9/1/2019,177376.6429,NA,208.9605882,376.1841176,4.270588235
New Orleans,10/1/2019,177886.7143,NA,208.9605882,376.1841176,4.270588235
New Orleans,11/1/2019,178387.5,NA,208.9605882,376.1841176,4.270588235
New Orleans,12/1/2019,178836.7143,NA,208.9605882,376.1841176,4.270588235
New Orleans,1/1/2020,179224.2857,NA,217.11,390.4652941,4.195294118
New Orleans,2/1/2020,179626.9286,NA,217.11,390.4652941,4.195294118
New Orleans,3/1/2020,180102,NA,217.11,390.4652941,4.195294118
New Orleans,4/1/2020,180563.9286,NA,217.11,390.4652941,4.195294118
New Orleans,5/1/2020,181089.5714,NA,217.11,390.4652941,4.195294118
New Orleans,6/1/2020,180879.9286,NA,217.11,390.4652941,4.195294118
New Orleans,7/1/2020,180158.1429,NA,217.11,390.4652941,4.195294118
New Orleans,8/1/2020,167210.1429,NA,217.11,390.4652941,4.195294118
New Orleans,9/1/2020,167344.6429,NA,217.11,390.4652941,4.195294118
New Orleans,10/1/2020,182351.8571,NA,217.11,390.4652941,4.195294118
New Orleans,11/1/2020,182716.4286,NA,217.11,390.4652941,4.195294118
New Orleans,12/1/2020,184271.1429,NA,217.11,390.4652941,4.195294118
New Orleans,1/1/2021,184085.7143,NA,232.15,399.445,6.952941176
New Orleans,2/1/2021,186370.2857,NA,232.15,399.445,6.952941176
New Orleans,3/1/2021,185183.8,NA,232.15,399.445,6.952941176
New Orleans,4/1/2021,187652.8,NA,232.15,399.445,6.952941176
New Orleans,5/1/2021,190428.6667,NA,232.15,399.445,6.952941176
New Orleans,6/1/2021,196334.9333,NA,232.15,399.445,6.952941176
New Orleans,7/1/2021,198960.6,NA,232.15,399.445,6.952941176
New Orleans,8/1/2021,201794.5333,NA,232.15,399.445,6.952941176
New Orleans,9/1/2021,213096.4,NA,232.15,399.445,6.952941176
New Orleans,10/1/2021,216823.4667,NA,232.15,399.445,6.952941176
New Orleans,11/1/2021,219942.3333,NA,232.15,399.445,6.952941176
New Orleans,12/1/2021,222771.6,NA,232.15,399.445,6.952941176
